Alcaldia,Intensidad,Entidad,Area,Perimetro
Xochimilco,Alto,Ciudad de México,193874.80968099998,1969.92474162
Benito Juárez,Muy Bajo,Ciudad de México,230762.640075,2038.10872612
Xochimilco,Alto,Ciudad de México,366268.737458,3098.60258378
Benito Juárez,Muy Bajo,Ciudad de México,387710.188966,2716.68770235
Benito Juárez,Muy Bajo,Ciudad de México,282519.247758,2524.60751835
Benito Juárez,Muy Bajo,Ciudad de México,237761.726486,2020.13733683
Benito Juárez,Muy Bajo,Ciudad de México,359865.19135100004,3106.71109882
Benito Juárez,Muy Bajo,Ciudad de México,147112.36010999998,2021.84446569
Benito Juárez,Muy Bajo,Ciudad de México,182431.17049000002,1914.02014248
Xochimilco,Bajo,Ciudad de México,297510.247414,2295.09036434
Benito Juárez,Muy Bajo,Ciudad de México,161889.032924,1671.43593141
Benito Juárez,Muy Bajo,Ciudad de México,125468.547134,1726.71942925
Xochimilco,Alto,Ciudad de México,237807.509467,2156.53986337
Tláhuac,Muy Alto,Ciudad de México,830537.9032909999,6182.77097624
Tláhuac,Muy Alto,Ciudad de México,355850.190015,2734.1363449
Iztapalapa,Medio,Ciudad de México,128253.972325,1745.17326306
Xochimilco,Alto,Ciudad de México,648324.922262,3913.65331121
Iztapalapa,Bajo,Ciudad de México,96582.024615,1401.28400279
Tláhuac,Muy Alto,Ciudad de México,939201.1209229999,4835.77907423
Tláhuac,Alto,Ciudad de México,235217.755011,2112.77227167
Tláhuac,Alto,Ciudad de México,352161.594912,2721.99800597
Gustavo A. Madero,Bajo,Ciudad de México,913730.615126,5960.37169803
Iztapalapa,Medio,Ciudad de México,116017.983292,1385.69877662
Iztapalapa,Medio,Ciudad de México,349199.207844,2911.62168547
Gustavo A. Madero,Medio,Ciudad de México,81305.7097603,1368.07353492
Gustavo A. Madero,Medio,Ciudad de México,240227.56206,2067.21090149
Gustavo A. Madero,Alto,Ciudad de México,172955.55411700002,1810.27275086
Gustavo A. Madero,Medio,Ciudad de México,224249.866962,2418.91532458
Azcapotzalco,Medio,Ciudad de México,225282.314713,2356.76940686
Azcapotzalco,Bajo,Ciudad de México,237492.115155,1960.65654357
Gustavo A. Madero,Medio,Ciudad de México,161117.15857,2263.24301557
Coyoacán,Bajo,Ciudad de México,233832.107521,2474.55763814
Gustavo A. Madero,Bajo,Ciudad de México,227839.06143200002,1921.10992598
Iztapalapa,Medio,Ciudad de México,99535.5228618,1823.00845462
Iztapalapa,Medio,Ciudad de México,22371.8099625,744.914680263
Iztapalapa,Muy Bajo,Ciudad de México,78403.12593210001,1267.34653115
Iztapalapa,Bajo,Ciudad de México,228398.89593499998,2050.07063649
Iztapalapa,Medio,Ciudad de México,78145.6122464,1160.71094261
Iztapalapa,Muy Alto,Ciudad de México,257555.59116399998,3007.60628405
Iztacalco,Medio,Ciudad de México,265676.747231,3135.25203678
Iztapalapa,Alto,Ciudad de México,50342.6152522,904.5244081669999
Iztapalapa,Alto,Ciudad de México,194062.034289,1909.00469285
Iztapalapa,Muy Alto,Ciudad de México,597067.147426,3977.62304438
Iztacalco,Medio,Ciudad de México,86459.0169903,1392.3244309
Iztapalapa,Muy Alto,Ciudad de México,108263.981702,1472.60398283
Gustavo A. Madero,Alto,Ciudad de México,292629.511529,2419.92902073
Iztapalapa,Medio,Ciudad de México,152683.49559200002,1722.57096751
Iztapalapa,Medio,Ciudad de México,75159.51188610001,1214.63019002
Iztapalapa,Alto,Ciudad de México,197169.774785,1810.99497262
Iztapalapa,Bajo,Ciudad de México,134681.853358,2142.32806932
Iztapalapa,Bajo,Ciudad de México,241546.211391,2363.02101146
Iztapalapa,Alto,Ciudad de México,153610.934572,2100.65939225
Tlalpan,Bajo,Ciudad de México,377833.698128,3070.06071158
Gustavo A. Madero,Medio,Ciudad de México,198209.05260599998,1891.14740965
Coyoacán,Bajo,Ciudad de México,491936.244975,2946.88164528
Gustavo A. Madero,Muy Bajo,Ciudad de México,341071.296039,2372.29282048
Coyoacán,Muy Bajo,Ciudad de México,174441.72435499998,1765.76095882
Gustavo A. Madero,Medio,Ciudad de México,135658.371505,1489.3226557
Gustavo A. Madero,Bajo,Ciudad de México,294276.417118,2813.51869957
Coyoacán,Muy Bajo,Ciudad de México,233103.73199899998,2196.90411539
Azcapotzalco,Bajo,Ciudad de México,262410.301486,2426.09697607
Coyoacán,Medio,Ciudad de México,331976.612097,2615.6546583
Coyoacán,Bajo,Ciudad de México,212336.980397,2180.297128
Azcapotzalco,Medio,Ciudad de México,319881.618837,3019.97259837
Iztapalapa,Medio,Ciudad de México,452713.978288,3976.50403067
Coyoacán,Muy Bajo,Ciudad de México,171504.80108499998,2233.63013309
Azcapotzalco,Bajo,Ciudad de México,73538.9182624,1516.77570484
Iztapalapa,Alto,Ciudad de México,150972.884006,1998.44377435
Coyoacán,Bajo,Ciudad de México,288998.06978,2386.35952441
Iztapalapa,Muy Alto,Ciudad de México,161201.22998499998,1775.21132705
Venustiano Carranza,Medio,Ciudad de México,152597.966024,1695.07847475
Cuauhtémoc,Muy Bajo,Ciudad de México,225968.83224699998,1903.17996808
Cuauhtémoc,Medio,Ciudad de México,294129.869878,2227.24187088
Cuauhtémoc,Muy Bajo,Ciudad de México,36536.864830599996,933.7184112560001
Cuauhtémoc,Muy Bajo,Ciudad de México,127672.55566600001,1915.29351204
Venustiano Carranza,Bajo,Ciudad de México,199359.85953299998,1816.33437745
Miguel Hidalgo,Bajo,Ciudad de México,206313.600609,1862.02592511
Gustavo A. Madero,Alto,Ciudad de México,173269.17579,3117.79823083
Cuauhtémoc,Bajo,Ciudad de México,356866.259637,2870.15719973
Cuauhtémoc,Muy Bajo,Ciudad de México,361732.220841,2578.22009648
Cuauhtémoc,Muy Bajo,Ciudad de México,203788.82283,2023.62664981
Iztacalco,Bajo,Ciudad de México,188197.195706,2058.31618436
Gustavo A. Madero,Medio,Ciudad de México,122586.700148,1711.31557743
Cuauhtémoc,Bajo,Ciudad de México,146801.28508499998,1507.57939588
Gustavo A. Madero,Bajo,Ciudad de México,254872.505711,2244.3764018
Gustavo A. Madero,Medio,Ciudad de México,1133876.5046299999,5660.10966504
Iztacalco,Medio,Ciudad de México,89323.90598889999,1562.71129263
Gustavo A. Madero,Alto,Ciudad de México,183111.907336,1986.19335864
Iztacalco,Muy Bajo,Ciudad de México,222491.157958,2069.30796292
Gustavo A. Madero,Medio,Ciudad de México,215870.323671,1973.89582616
Cuauhtémoc,Muy Bajo,Ciudad de México,178385.280189,1711.06323227
Gustavo A. Madero,Bajo,Ciudad de México,105166.61073,1339.00481343
Cuauhtémoc,Muy Bajo,Ciudad de México,232686.715353,1948.0940068
Cuauhtémoc,Medio,Ciudad de México,158271.70241,1611.9146437000002
Venustiano Carranza,Muy Bajo,Ciudad de México,111436.012907,1706.30013208
Venustiano Carranza,Muy Bajo,Ciudad de México,194200.529678,1953.36349269
Venustiano Carranza,Muy Bajo,Ciudad de México,94538.9968719,1314.39019055
Cuauhtémoc,Muy Bajo,Ciudad de México,402276.176387,2758.02003636
Venustiano Carranza,Medio,Ciudad de México,124633.739165,1651.34778859
Venustiano Carranza,Bajo,Ciudad de México,223796.255046,1915.92015378
Venustiano Carranza,Bajo,Ciudad de México,184194.803053,1812.24935115
Miguel Hidalgo,Bajo,Ciudad de México,361299.830236,4220.72230833
Venustiano Carranza,Medio,Ciudad de México,120998.067242,1745.57024972
Venustiano Carranza,Medio,Ciudad de México,151912.61765899998,1803.49500297
Iztapalapa,Muy Alto,Ciudad de México,464244.34230200003,3652.75823131
Iztapalapa,Medio,Ciudad de México,45280.8642518,935.0024466130001
Gustavo A. Madero,Bajo,Ciudad de México,235074.503119,2053.14185553
Gustavo A. Madero,Muy Bajo,Ciudad de México,51975.348281,1185.19411835
Iztacalco,Medio,Ciudad de México,152617.928317,1846.16697383
Xochimilco,Alto,Ciudad de México,430676.424933,3440.63099042
Tláhuac,Alto,Ciudad de México,408508.4861,3042.4059546999997
Tláhuac,Bajo,Ciudad de México,128908.483476,1496.5815377000001
Tláhuac,Alto,Ciudad de México,170371.610622,2174.65889994
Tláhuac,Alto,Ciudad de México,287953.750576,2756.6266714000003
Tláhuac,Medio,Ciudad de México,67053.412528,1432.65934732
Tláhuac,Bajo,Ciudad de México,92600.6286474,1287.88209173
Tláhuac,Alto,Ciudad de México,254558.633687,2929.84703339
Iztapalapa,Muy Bajo,Ciudad de México,92707.7278496,1391.512522
Iztapalapa,Muy Alto,Ciudad de México,556893.068241,3586.21589
Iztapalapa,Medio,Ciudad de México,375523.598653,2639.92431877
Iztapalapa,Alto,Ciudad de México,69836.2715772,1340.43091271
Iztapalapa,Muy Alto,Ciudad de México,445195.548899,2929.40655647
Iztapalapa,Muy Alto,Ciudad de México,459084.861234,3196.31468628
Iztacalco,Medio,Ciudad de México,276058.590272,3303.17187242
Iztacalco,Medio,Ciudad de México,82588.38292080001,1189.05771092
Iztapalapa,Alto,Ciudad de México,201284.44461900002,2524.9674265
Iztapalapa,Bajo,Ciudad de México,129865.659593,1639.41020787
Iztapalapa,Alto,Ciudad de México,365979.023644,2980.95478425
Iztapalapa,Bajo,Ciudad de México,206814.360523,2431.6576774
Iztapalapa,Alto,Ciudad de México,146078.177008,2081.92578348
Iztapalapa,Alto,Ciudad de México,132438.068496,1620.00526738
Iztapalapa,Alto,Ciudad de México,361328.903951,3287.15510886
Iztapalapa,Medio,Ciudad de México,166977.375008,1969.97655146
Iztapalapa,Muy Bajo,Ciudad de México,382540.774773,4304.75360936
Iztapalapa,Bajo,Ciudad de México,196949.12476900002,1914.64204468
Iztapalapa,Medio,Ciudad de México,386438.640411,3378.00726735
Iztapalapa,Medio,Ciudad de México,162278.001044,1806.2732497000002
Iztapalapa,Alto,Ciudad de México,214252.89423,2178.07382063
Iztapalapa,Bajo,Ciudad de México,345571.903556,3191.5465114999997
Xochimilco,Alto,Ciudad de MÃ©xico,788820.5375239999,4480.49897725
Xochimilco,Muy Bajo,Ciudad de MÃ©xico,347735.056269,3598.93445767
Xochimilco,Medio,Ciudad de MÃ©xico,498591.358615,2905.44139163
Xochimilco,Alto,Ciudad de MÃ©xico,696725.32462,4017.18506575
Xochimilco,Alto,Ciudad de MÃ©xico,381898.505369,2595.01107931
Tlalpan,Medio,Ciudad de MÃ©xico,308719.365946,2863.90522467
Iztapalapa,Alto,Ciudad de MÃ©xico,326328.856434,2910.43266327
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,19665.8071775,572.343094287
Iztapalapa,Alto,Ciudad de MÃ©xico,302939.206965,2727.18904858
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,113316.09823599999,1371.44083185
Iztapalapa,Alto,Ciudad de MÃ©xico,230792.51354899997,2116.1629489
Iztapalapa,Bajo,Ciudad de MÃ©xico,232473.712316,3196.79607576
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,459084.861234,3196.31468628
Iztapalapa,Alto,Ciudad de MÃ©xico,201284.44461900002,2524.9674265
Iztacalco,Medio,Ciudad de MÃ©xico,341022.477563,3005.05307981
Iztacalco,Medio,Ciudad de MÃ©xico,244730.486257,2069.48630704
Iztapalapa,Alto,Ciudad de MÃ©xico,98300.633741,1266.62792766
Iztapalapa,Alto,Ciudad de MÃ©xico,164741.688806,2612.24893612
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,108263.981702,1472.60398283
Iztapalapa,Medio,Ciudad de MÃ©xico,153030.578543,2165.54141654
Iztapalapa,Alto,Ciudad de MÃ©xico,273396.927064,2483.42393832
Iztapalapa,Bajo,Ciudad de MÃ©xico,58061.587769800004,1364.77379951
Iztapalapa,Medio,Ciudad de MÃ©xico,60734.89425519999,1004.6777385
Iztapalapa,Alto,Ciudad de MÃ©xico,117576.35703900001,1434.96929396
Iztapalapa,Medio,Ciudad de MÃ©xico,414508.712706,2754.00330955
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,438616.80556999997,3910.40755386
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,217009.39220700003,1999.94351341
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,267865.63313699997,2751.37021291
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,149000.49137,1942.7857209000003
Iztapalapa,Alto,Ciudad de MÃ©xico,390329.830861,3124.82844225
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,374412.037343,3401.38701254
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,260967.81181999997,3361.85293017
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,88027.2353595,1243.39781123
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,105629.09262699999,1329.92014683
Azcapotzalco,Bajo,Ciudad de MÃ©xico,359022.42824000004,2941.9203604000004
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,137484.944478,1753.72379077
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,341071.296039,2372.29282048
Azcapotzalco,Medio,Ciudad de MÃ©xico,150286.713055,1838.30057549
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,159012.539297,1758.72450347
Xochimilco,Alto,Ciudad de México,726107.19297,4849.0299378
Benito Juárez,Muy Bajo,Ciudad de México,270983.809075,2221.06343784
Xochimilco,Alto,Ciudad de México,2168685.34872,10008.7827885
Benito Juárez,Muy Bajo,Ciudad de México,295591.305144,2266.4944963000003
Benito Juárez,Muy Bajo,Ciudad de México,96728.74779169999,1467.52452525
Benito Juárez,Bajo,Ciudad de México,159759.018904,1696.14032446
Xochimilco,Muy Alto,Ciudad de México,675147.334454,5147.88409215
Tlalpan,Muy Bajo,Ciudad de México,254362.272467,2125.72125509
Tláhuac,Alto,Ciudad de México,275652.653875,2415.96623685
Tlalpan,Muy Bajo,Ciudad de México,181166.946451,2216.92777896
Xochimilco,Muy Bajo,Ciudad de México,65964.7754666,1094.31141523
Azcapotzalco,Bajo,Ciudad de MÃ©xico,73538.9182624,1516.77570484
Iztapalapa,Alto,Ciudad de MÃ©xico,185664.623942,1969.42560637
Miguel Hidalgo,Muy Bajo,Ciudad de MÃ©xico,286520.631052,2468.96748076
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,280489.979226,2288.14691748
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,329977.32001100003,2489.07936128
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,213334.154153,2147.24222187
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,51620.1780133,992.822498077
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,114429.960199,1468.81677265
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,235505.090188,2144.03745491
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,332794.264531,2489.62485036
Venustiano Carranza,Alto,Ciudad de MÃ©xico,22976.7136455,642.569997036
Venustiano Carranza,Medio,Ciudad de MÃ©xico,245535.96309200002,3259.69402042
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,88968.91110669999,1288.48136236
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,223796.255046,1915.92015378
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,221978.500632,2337.63295764
Venustiano Carranza,Medio,Ciudad de MÃ©xico,174357.83263299998,1751.84114849
Venustiano Carranza,Alto,Ciudad de MÃ©xico,126179.807876,1477.26220922
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,114957.80649,1847.6872444000003
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,46924.274149000004,927.735727014
Iztapalapa,Medio,Ciudad de México,190761.007094,2358.87811043
Xochimilco,Alto,Ciudad de México,701502.5810939999,4384.47497949
Tlalpan,Muy Bajo,Ciudad de México,95026.11601950001,1321.93175215
Gustavo A. Madero,Medio,Ciudad de México,181353.19475,1878.21851668
Gustavo A. Madero,Bajo,Ciudad de México,210111.049267,2546.39687342
Xochimilco,Alto,Ciudad de MÃ©xico,973904.029201,6805.44825625
Xochimilco,Muy Alto,Ciudad de MÃ©xico,267499.368896,2488.60325608
Xochimilco,Medio,Ciudad de MÃ©xico,264513.864057,2555.45927948
Xochimilco,Alto,Ciudad de MÃ©xico,1167978.6842399999,6886.84272289
Iztapalapa,Medio,Ciudad de MÃ©xico,305602.150861,2224.12088972
Iztapalapa,Bajo,Ciudad de MÃ©xico,96582.024615,1401.28400279
Iztapalapa,Alto,Ciudad de MÃ©xico,77247.48352200001,1159.63888312
Iztapalapa,Medio,Ciudad de MÃ©xico,341144.755264,2650.29458627
Xochimilco,Alto,Ciudad de MÃ©xico,1196884.30445,6149.94992526
Xochimilco,Alto,Ciudad de MÃ©xico,1844739.1471099998,6270.08750829
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,196947.16735,1940.26062427
Tlalpan,Bajo,Ciudad de MÃ©xico,415660.46979400003,2698.32375533
Iztapalapa,Alto,Ciudad de MÃ©xico,434885.441038,3156.56926672
Xochimilco,Muy Alto,Ciudad de MÃ©xico,238466.53289200002,2520.74941272
Xochimilco,Alto,Ciudad de MÃ©xico,291067.228676,2747.89782586
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,440906.072829,2747.0148235999995
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,211150.108223,2190.07873632
Iztacalco,Medio,Ciudad de MÃ©xico,246910.476113,2728.14349012
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,388163.426714,2897.60155344
Iztacalco,Medio,Ciudad de MÃ©xico,264535.552809,2375.1676254
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,153341.28964,1569.46779436
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,305570.328797,2363.62728176
Iztacalco,Medio,Ciudad de MÃ©xico,125140.060197,1691.82076374
Azcapotzalco,Bajo,Ciudad de MÃ©xico,156423.432857,2088.04563725
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,2980252.34975,10355.9062774
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,274713.284138,3220.866874
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,271623.4292,2773.21676405
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,220438.421752,1893.52552658
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,198052.71496500002,2776.65878057
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,175408.713279,1995.80844822
Iztapalapa,Bajo,Ciudad de MÃ©xico,396807.938986,2669.26178097
Iztacalco,Medio,Ciudad de MÃ©xico,191555.897365,1825.03675365
Iztapalapa,Bajo,Ciudad de MÃ©xico,84324.6668982,1201.79892762
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,408160.418819,2773.09566317
Iztapalapa,Medio,Ciudad de MÃ©xico,20715.645133500002,786.584970396
Iztapalapa,Medio,Ciudad de MÃ©xico,331792.278405,2687.61336941
Iztapalapa,Alto,Ciudad de MÃ©xico,154928.806065,1920.35325171
Iztapalapa,Medio,Ciudad de MÃ©xico,234807.29243099998,2511.26460773
Iztapalapa,Bajo,Ciudad de MÃ©xico,239508.57167600002,2130.1456771
Iztapalapa,Alto,Ciudad de MÃ©xico,168285.77250999998,1845.50772399
Iztacalco,Medio,Ciudad de MÃ©xico,265676.747231,3135.25203678
Iztapalapa,Alto,Ciudad de MÃ©xico,104421.874047,1296.66104423
Iztapalapa,Bajo,Ciudad de MÃ©xico,103017.37397300001,1649.85742799
Iztacalco,Medio,Ciudad de MÃ©xico,130816.754752,2386.0830121999998
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,112907.88993199999,1309.45531861
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,276077.00456,2453.121376
Iztapalapa,Medio,Ciudad de MÃ©xico,379580.673196,2517.283097
Iztapalapa,Alto,Ciudad de MÃ©xico,242609.291035,2653.73361411
Azcapotzalco,Medio,Ciudad de MÃ©xico,1928335.3294099998,6847.795279999999
Azcapotzalco,Bajo,Ciudad de MÃ©xico,238275.48288899998,2692.57329366
Azcapotzalco,Medio,Ciudad de MÃ©xico,1380526.2904700001,5894.06903094
Iztapalapa,Bajo,Ciudad de MÃ©xico,297359.313563,2318.15718874
Azcapotzalco,Muy Bajo,Ciudad de MÃ©xico,212865.122493,2771.68975479
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,274503.71804099996,2199.6896669
Venustiano Carranza,Alto,Ciudad de MÃ©xico,157156.566268,1734.16384454
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,43823.9124422,1071.79448458
Xochimilco,Alto,Ciudad de México,1196884.30445,6149.94992526
Azcapotzalco,Medio,Ciudad de México,339625.134481,2511.8835379
Gustavo A. Madero,Medio,Ciudad de México,155027.86253399999,1587.06160379
Iztacalco,Medio,Ciudad de México,264535.552809,2375.1676254
Iztacalco,Medio,Ciudad de México,207271.885855,2956.16856941
Gustavo A. Madero,Medio,Ciudad de México,243097.858485,2179.29468326
Iztacalco,Medio,Ciudad de México,102805.160372,1347.83379382
Azcapotzalco,Medio,Ciudad de México,1679100.8323600001,5894.18499465
Azcapotzalco,Muy Bajo,Ciudad de México,218987.340662,2527.81846515
Azcapotzalco,Medio,Ciudad de México,305871.704517,2925.27865842
Coyoacán,Muy Bajo,Ciudad de México,129744.866453,1712.98985896
Coyoacán,Alto,Ciudad de México,229206.162869,2615.86293424
Coyoacán,Muy Bajo,Ciudad de México,361890.88714899996,2515.32358302
Iztacalco,Alto,Ciudad de México,70816.79006649999,1068.68172724
Gustavo A. Madero,Medio,Ciudad de México,119166.474901,1486.68807205
Coyoacán,Muy Bajo,Ciudad de México,112263.77973699999,1375.90599019
Gustavo A. Madero,Alto,Ciudad de México,116207.739901,1575.97763671
Gustavo A. Madero,Medio,Ciudad de México,221956.526625,1930.16391199
Gustavo A. Madero,Bajo,Ciudad de México,155413.418844,1718.92162217
Coyoacán,Muy Bajo,Ciudad de México,471992.29573,3687.16970324
Iztapalapa,Bajo,Ciudad de México,396807.938986,2669.26178097
Coyoacán,Alto,Ciudad de México,138158.25654200002,1733.16426509
Coyoacán,Alto,Ciudad de México,298439.755141,3333.62721239
Coyoacán,Bajo,Ciudad de México,111802.953842,1379.1304461
Azcapotzalco,Bajo,Ciudad de México,238275.48288899998,2692.57329366
Iztapalapa,Muy Alto,Ciudad de México,129549.535346,1699.43746922
Coyoacán,Bajo,Ciudad de México,284019.525697,4217.89359519
Coyoacán,Bajo,Ciudad de México,469859.863926,2821.6868578000003
Iztapalapa,Medio,Ciudad de México,392251.823722,3082.10328808
Iztapalapa,Medio,Ciudad de México,362001.10487399995,2872.74355734
Iztapalapa,Muy Alto,Ciudad de México,149620.855297,1693.87969611
Iztapalapa,Alto,Ciudad de México,120487.61541700001,1423.76034258
Azcapotzalco,Bajo,Ciudad de México,316691.513807,2399.83047727
Venustiano Carranza,Muy Bajo,Ciudad de México,64772.89498609999,1176.81132647
Miguel Hidalgo,Muy Bajo,Ciudad de México,396052.092428,4246.23618254
Miguel Hidalgo,Muy Bajo,Ciudad de México,215030.084994,1966.78165144
Benito Juárez,Muy Bajo,Ciudad de México,360951.976981,2358.60566841
Cuauhtémoc,Alto,Ciudad de México,207186.325514,2059.64946824
Venustiano Carranza,Bajo,Ciudad de México,130865.235831,1450.80083845
Cuauhtémoc,Bajo,Ciudad de México,84435.34609389999,1239.50805894
Venustiano Carranza,Medio,Ciudad de México,141814.198772,1832.15099321
Benito Juárez,Muy Bajo,Ciudad de México,237117.354145,2932.88904587
Cuauhtémoc,Muy Bajo,Ciudad de México,59836.0269398,1195.96255861
Miguel Hidalgo,Muy Bajo,Ciudad de México,286520.631052,2468.96748076
Cuauhtémoc,Muy Bajo,Ciudad de México,391659.996641,2547.73021207
Cuauhtémoc,Muy Bajo,Ciudad de México,131516.303053,2390.54443606
Cuauhtémoc,Medio,Ciudad de México,481343.657524,3451.39924904
Cuauhtémoc,Bajo,Ciudad de México,333304.022618,2352.12421349
Cuauhtémoc,Bajo,Ciudad de México,169236.556924,1826.8207547000002
Cuauhtémoc,Alto,Ciudad de México,253316.75515900002,2090.45384353
Benito Juárez,Muy Bajo,Ciudad de México,280533.87249499996,2278.21840645
Cuauhtémoc,Bajo,Ciudad de México,296987.239206,2533.73574393
Iztacalco,Muy Bajo,Ciudad de México,62700.932986399996,1233.3390872000002
Gustavo A. Madero,Medio,Ciudad de México,247781.227798,2345.21388694
Gustavo A. Madero,Medio,Ciudad de México,195594.162245,2110.64704825
Gustavo A. Madero,Medio,Ciudad de México,111882.154096,1733.13101657
Gustavo A. Madero,Medio,Ciudad de México,365484.531189,3429.77106428
Gustavo A. Madero,Bajo,Ciudad de México,235267.54186700002,2033.47023586
Gustavo A. Madero,Bajo,Ciudad de México,213055.05908,2401.83136449
Cuauhtémoc,Muy Bajo,Ciudad de México,105352.098405,1641.59659075
Cuauhtémoc,Muy Bajo,Ciudad de México,164802.107612,1680.44890203
Cuauhtémoc,Medio,Ciudad de México,327369.075977,2491.06142705
Venustiano Carranza,Muy Bajo,Ciudad de México,61218.17367719999,1006.95996793
Cuauhtémoc,Bajo,Ciudad de México,280301.667709,2168.44611101
Cuauhtémoc,Muy Bajo,Ciudad de México,237098.559571,2243.09790705
Xochimilco,Muy Bajo,Ciudad de México,263083.523396,2284.84026444
Xochimilco,Muy Alto,Ciudad de México,142933.015078,1960.19799291
Benito Juárez,Muy Bajo,Ciudad de México,329793.817303,2395.93013203
Xochimilco,Bajo,Ciudad de México,461182.18819300004,3138.31248813
Xochimilco,Bajo,Ciudad de México,183022.289594,2198.64936424
Xochimilco,Alto,Ciudad de México,230192.837266,1986.28336537
Iztapalapa,Muy Alto,Ciudad de México,313605.179968,2394.59736863
Iztapalapa,Alto,Ciudad de México,135601.310303,1581.76759995
Xochimilco,Medio,Ciudad de México,373905.376522,2706.24211234
Iztapalapa,Medio,Ciudad de México,305602.150861,2224.12088972
Tlalpan,Muy Bajo,Ciudad de México,89261.7112084,1309.95687629
Tláhuac,Medio,Ciudad de México,441545.06697299995,4237.63848223
Tláhuac,Medio,Ciudad de México,97486.3138292,1319.65569747
Tláhuac,Alto,Ciudad de México,191438.565698,2535.44839575
Tláhuac,Alto,Ciudad de México,64852.729601,1138.28246003
Milpa Alta,Alto,Ciudad de México,864923.8070870001,4834.56019747
Iztapalapa,Muy Alto,Ciudad de México,229925.076915,3417.87545054
Iztapalapa,Alto,Ciudad de México,401944.987167,2572.75243462
Iztacalco,Bajo,Ciudad de México,105996.375698,1315.95802538
Iztacalco,Alto,Ciudad de México,46465.3567057,1043.85543104
Iztapalapa,Alto,Ciudad de México,39396.482789,1034.04362674
Iztapalapa,Alto,Ciudad de México,207040.24268599998,1876.078838
Iztapalapa,Muy Alto,Ciudad de México,91890.671405,1230.08083822
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,172314.139099,1719.50921528
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,169653.739219,1913.14610751
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,235267.54186700002,2033.47023586
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,367057.021085,2702.44126959
Venustiano Carranza,Alto,Ciudad de MÃ©xico,399726.506659,3336.51434093
Iztapalapa,Alto,Ciudad de México,374625.623067,3166.92457466
Tlalpan,Medio,Ciudad de México,144888.03902,1575.05528482
Xochimilco,Alto,Ciudad de México,626179.582984,4211.92731454
Iztacalco,Medio,Ciudad de México,246910.476113,2728.14349012
Iztacalco,Muy Bajo,Ciudad de México,70630.4704877,1169.30367404
Xochimilco,Muy Alto,Ciudad de México,935238.2957280001,6527.15373323
Benito Juárez,Muy Bajo,Ciudad de México,168263.324089,1712.40960466
Xochimilco,Muy Alto,Ciudad de México,113983.79683900002,1653.40596598
Xochimilco,Alto,Ciudad de México,265392.40612600005,2293.43345985
Benito Juárez,Muy Bajo,Ciudad de México,251972.24604600001,2014.15273957
Benito Juárez,Muy Bajo,Ciudad de México,398653.607375,2609.193045
